date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:34:45	3259240/3259240	---M--	200	added ('OK')	application/pdf	etag:%22635bcb76-31bb68%22	https://www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Q3-Interim-Report-for-period-end-30-Sep-2014-English-PDF.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Q3-Interim-Report-for-period-end-30-Sep-2014-English-PDF.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:34:48	159103/159103	---M-Z	200	added ('OK')	text/html	etag:%22689a475b-644e%22	https://www.walleniuswilhelmsen.com/who-we-are/investors/stock-exchange-notices	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/who-we-are/investors/stock-exchange-notices.html	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:34:49	1033195/1033195	---M--	200	added ('OK')	application/pdf	etag:%22635bcb5c-fc3eb%22	https://www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Q3-Interim-Report-for-period-end-30-Sep-2012-English-PDF-2-_-3.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Q3-Interim-Report-for-period-end-30-Sep-2012-English-PDF-2-_-3.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:45	2819942/2819942	---M--	200	added ('OK')	application/pdf	etag:%226810d18f-2b0766%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Signed-minutes-AGM-2025-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Signed-minutes-AGM-2025-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:51	2444166/2444166	---M--	200	added ('OK')	application/pdf	etag:%226810d18f-254b86%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Signert-protokoll-GF-2025-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Signert-protokoll-GF-2025-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:52	4256608/4256608	---M--	200	added ('OK')	application/pdf	etag:%22635bcb5b-40f360%22	https://www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Q2-Interim-Report-for-period-end-30-Jun-2012-English-PDF.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wilh.-Wilhelmsen-ASA-WWASA-NO-Q2-Interim-Report-for-period-end-30-Jun-2012-English-PDF.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:52	1404633/1404633	---M--	200	added ('OK')	application/pdf	etag:%226810d18e-156ed9%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Votes-AGM-2025-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Votes-AGM-2025-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:53	272085/272085	---M--	200	added ('OK')	application/pdf	etag:%2267efda5f-426d5%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Wallenius-Wilhelmsen-ASA-Notice-AGM-2025.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Wallenius-Wilhelmsen-ASA-Notice-AGM-2025.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:53	44499/44499	---M--	200	added ('OK')	application/pdf	etag:%2267efda5f-add3%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Recommendations-by-the-nomination-committee-2025.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Recommendations-by-the-nomination-committee-2025.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:54	294448/294448	---M--	200	added ('OK')	application/pdf	etag:%2267efda5f-47e30%22	https://www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Line-Hestvik-Curriculum-Vitae.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Investor-relations/AGM-2025/Line-Hestvik-Curriculum-Vitae.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:56	751380/751380	---M--	200	added ('OK')	application/pdf	etag:%226630fe5a-b7714%22	https://www.walleniuswilhelmsen.com/storage/images/Signed-minutes-with-votes-AGM-2024-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Signed-minutes-with-votes-AGM-2024-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:56	1035050/1035050	---M--	200	added ('OK')	application/pdf	etag:%226630fe77-fcb2a%22	https://www.walleniuswilhelmsen.com/storage/images/Votes-AGM-2024-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Votes-AGM-2024-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:56	773389/773389	---M--	200	added ('OK')	application/pdf	etag:%226630fe6d-bcd0d%22	https://www.walleniuswilhelmsen.com/storage/images/Signert-protokoll-med-stemmer-GF-2024-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Signert-protokoll-med-stemmer-GF-2024-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:57	255406/255406	---M--	200	added ('OK')	application/pdf	etag:%2266163311-3e5ae%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-ASA-Notice-AGM-2024.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-ASA-Notice-AGM-2024.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:57	44950/44950	---M--	200	added ('OK')	application/pdf	etag:%226617a35f-af96%22	https://www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-nomination-committee-2024.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-nomination-committee-2024.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:57	50001/50001	---M--	200	added ('OK')	application/pdf	etag:%22661c33bd-c351%22	https://www.walleniuswilhelmsen.com/storage/images/MG-CV.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/MG-CV.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:35:58	440683/440683	---M--	200	added ('OK')	application/pdf	etag:%226630fe85-6b96b%22	https://www.walleniuswilhelmsen.com/storage/images/WW-ASA-AGM-30-April-2024_Presentation.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/WW-ASA-AGM-30-April-2024_Presentation.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:02	2366088/2366088	---M--	200	added ('OK')	application/pdf	etag:%2264491ffe-241a88%22	https://www.walleniuswilhelmsen.com/storage/images/Protokoll-AGM-Wallenius-Wilhelmsen-ASA-26.april-2023_no.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Protokoll-AGM-Wallenius-Wilhelmsen-ASA-26.april-2023_no.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:04	231004/231004	---M--	200	added ('OK')	application/pdf	etag:%226426ad4a-3865c%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-ASA-Notice-AGM-2023.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-ASA-Notice-AGM-2023.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:05	1109312/1109312	---M--	200	added ('OK')	application/pdf	etag:%2264491fff-10ed40%22	https://www.walleniuswilhelmsen.com/storage/images/votes-AGM-Wallenius-Wilhelmsen-ASA_en.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/votes-AGM-Wallenius-Wilhelmsen-ASA_en.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:05	2718793/2718793	---M--	200	added ('OK')	application/pdf	etag:%2264491ffe-297c49%22	https://www.walleniuswilhelmsen.com/storage/images/Minutes-AGM-Wallenius-Wilhelmsen-ASA-26-April-2023_en.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Minutes-AGM-Wallenius-Wilhelmsen-ASA-26-April-2023_en.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:05	64481/64481	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2264269f72-fbe1%22	https://www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-Nomination-committee-2023.docx	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-Nomination-committee-2023.docx	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:06	237079/237079	---M--	200	added ('OK')	application/pdf	etag:%226267d938-39e17%22	https://www.walleniuswilhelmsen.com/storage/downloads/Protokoll_en.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Protokoll_en.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:07	217257/217257	---M--	200	added ('OK')	application/pdf	etag:%226267d941-350a9%22	https://www.walleniuswilhelmsen.com/storage/downloads/Protokoll_no.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Protokoll_no.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:07	68752/68752	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22624c2bb1-10c90%22	https://www.walleniuswilhelmsen.com/storage/downloads/Notice-AGM-WalWil-ASA_2022-FINAL-KSB-1.docx	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Notice-AGM-WalWil-ASA_2022-FINAL-KSB-1.docx	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:07	291381/291381	---M--	200	added ('OK')	application/pdf	etag:%226267daf0-47235%22	https://www.walleniuswilhelmsen.com/storage/downloads/Votes_Stemmer-AGM-2022-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Votes_Stemmer-AGM-2022-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:08	42856/42856	---M--	200	added ('OK')	application/pdf	etag:%226253db7e-a768%22	https://www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-Nomination-Committee-2022.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-Nomination-Committee-2022.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:09	430395/430395	---M--	200	added ('OK')	application/pdf	etag:%2260802769-6913b%22	https://www.walleniuswilhelmsen.com/storage/images/Signed-minutes-with-votes-AGM-2021-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Signed-minutes-with-votes-AGM-2021-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:09	5486913/5486913	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%22644905da-53b941%22	https://www.walleniuswilhelmsen.com/storage/images/WW-ASA-AGM-26-April-2023_Final.pptx	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/WW-ASA-AGM-26-April-2023_Final.pptx	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:14	393667/393667	---M--	200	added ('OK')	application/pdf	etag:%22608027b6-601c3%22	https://www.walleniuswilhelmsen.com/storage/images/Signert-protokoll-med-stemmer-AGM-2021-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Signert-protokoll-med-stemmer-AGM-2021-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:14	224916/224916	---M--	200	added ('OK')	application/pdf	etag:%22605dd6d1-36e94%22	https://www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-ASA-Notice-AGM-2021.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Wallenius-Wilhelmsen-ASA-Notice-AGM-2021.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:14	45324/45324	---M--	200	added ('OK')	application/pdf	etag:%22605dd6da-b10c%22	https://www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-nomination-committee.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Recommendations-by-the-nomination-committee.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:15	164810/164810	---M--	200	added ('OK')	application/pdf	etag:%22605dd6e1-283ca%22	https://www.walleniuswilhelmsen.com/storage/images/Guidelines-for-salary-and-other-remuneration-to-leading-personnel-in-Wallenius-Wilhelmsen.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/images/Guidelines-for-salary-and-other-remuneration-to-leading-personnel-in-Wallenius-Wilhelmsen.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:15	229480/229480	---M--	200	added ('OK')	application/pdf	etag:%225e971293-38068%22	https://www.walleniuswilhelmsen.com/storage/downloads/Notice-AGM-Wallenius-Wilhelmsen-ASA-2020.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Notice-AGM-Wallenius-Wilhelmsen-ASA-2020.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:23	398400/398400	---M--	200	added ('OK')	application/pdf	etag:%225e8b4662-61440%22	https://www.walleniuswilhelmsen.com/storage/downloads/Recommendations-by-the-nomination-committee-2020-1.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Recommendations-by-the-nomination-committee-2020-1.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:25	1277636/1277636	---M--	200	added ('OK')	application/pdf	etag:%225e97142e-137ec4%22	https://www.walleniuswilhelmsen.com/storage/downloads/2020-04-14-Addendum-to-the-recommendations-by-the-nomination-committee-2020-1.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/2020-04-14-Addendum-to-the-recommendations-by-the-nomination-committee-2020-1.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:25	1870676/1870676	---M--	200	added ('OK')	application/pdf	etag:%225ea83aa8-1c8b54%22	https://www.walleniuswilhelmsen.com/storage/downloads/Signed-minutes-AGM-with-votes-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Signed-minutes-AGM-with-votes-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:25	160184/160184	---M--	200	added ('OK')	application/pdf	etag:%225db99fc1-271b8%22	https://www.walleniuswilhelmsen.com/storage/downloads/Recommendation-by-the-nomination-committee.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Recommendation-by-the-nomination-committee.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:25	211507/211507	---M--	200	added ('OK')	application/pdf	etag:%225db99fc8-33a33%22	https://www.walleniuswilhelmsen.com/storage/downloads/Wallenius-Wilhelmsen-ASA-Notice-AGM-2019.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Wallenius-Wilhelmsen-ASA-Notice-AGM-2019.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:30	618612/618612	---M--	200	added ('OK')	application/pdf	etag:%225db99fc3-97074%22	https://www.walleniuswilhelmsen.com/storage/downloads/Signed-Minutes-of-meeting-AGM-WALWIL-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Signed-Minutes-of-meeting-AGM-WALWIL-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:30	356728/356728	---M--	200	added ('OK')	application/pdf	etag:%225db9a0b0-57178%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-notice-agm-2018.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-notice-agm-2018.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:32	586260/586260	---M--	200	added ('OK')	application/pdf	etag:%225db99fcf-8f214%22	https://www.walleniuswilhelmsen.com/storage/downloads/Signert-protokoll-GF-WALWIL-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Signert-protokoll-GF-WALWIL-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:33	279862/279862	---M--	200	added ('OK')	application/pdf	etag:%225db9a0ac-44536%22	https://www.walleniuswilhelmsen.com/storage/downloads/remuneration_board_comittees2018.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/remuneration_board_comittees2018.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:36:39	585086/585086	---M--	200	added ('OK')	application/pdf	etag:%225db9a0ae-8ed7e%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-mom-agm-2018.eng.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-mom-agm-2018.eng.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:37:00	1537977/1537977	---M--	200	added ('OK')	application/pdf	etag:%225ea83ab6-1777b9%22	https://www.walleniuswilhelmsen.com/storage/downloads/Signert-protokoll-m.-stemmer-GF-Wallenius-Wilhelmsen-ASA.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/Signert-protokoll-m.-stemmer-GF-Wallenius-Wilhelmsen-ASA.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:37:01	559054/559054	---M--	200	added ('OK')	application/pdf	etag:%225db9a0b2-887ce%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-protokoll-gf-2018.no.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwl-asa-protokoll-gf-2018.no.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:39:57	3672602/3672602	---M--	200	added ('OK')	application/pdf	etag:%225db9a1c2-380a1a%22	https://www.walleniuswilhelmsen.com/storage/downloads/wwasa-protokoll-egf-2017.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/wwasa-protokoll-egf-2017.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:40:00	940722/940722	---M--	200	added ('OK')	application/pdf	etag:%225db9a1dc-e5ab2%22	https://www.walleniuswilhelmsen.com/storage/downloads/amg-total-represented-20.06.17-no.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/amg-total-represented-20.06.17-no.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:40:02	255288/255288	---M--	200	added ('OK')	application/pdf	etag:%225db9a28d-3e538%22	https://www.walleniuswilhelmsen.com/storage/downloads/ww-asa-notice-agm-2016.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/ww-asa-notice-agm-2016.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:40:03	1671233/1671233	---M--	200	added ('OK')	application/pdf	etag:%225db9a1e0-198041%22	https://www.walleniuswilhelmsen.com/storage/downloads/mom-amg-20.06.17-eng.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/mom-amg-20.06.17-eng.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:40:06	256362/256362	---M--	200	added ('OK')	application/pdf	etag:%225db9a2e6-3e96a%22	https://www.walleniuswilhelmsen.com/storage/downloads/ww-asa-notice-agm-2015.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/ww-asa-notice-agm-2015.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
20:40:06	1763853/1763853	---M--	200	added ('OK')	application/pdf	etag:%225db9a287-1aea0d%22	https://www.walleniuswilhelmsen.com/storage/downloads/minutes-egm-ww-asa-20-04-2016.pdf	C:/My%20Web%20Sites/wwt/www.walleniuswilhelmsen.com/storage/downloads/minutes-egm-ww-asa-20-04-2016.pdf	(from https://www.walleniuswilhelmsen.com/who-we-are/investors)
